tweet,sentiment,lang
"सुजीवाला, कंजरवाल, मॉमता, तेजू, खामोश, सिद्दीऊ, माया, पप्पू, कानूनी कोठ,.....#INCindia#72000#rahulgandhi… ",,mr
"अभी तो महासचिव को नानी भी याद आएगीक्योंकि मध्य प्रदेश के.. कलूराम के यहां चुनावों मे वोट खरीदने, दारु पिलाने,...… ",,hi
भजपा की मेरठ जन सभा मे जनता मोदी जी ज़िंदाबाद का नारा भी लगाना नहीं चाहती आप भी देखये और भजपा कहती है कि मोदी जी बु… ,,hi
#rahulgandhi #narendramodi #amitshah #priyankagandhi #congress #bjp,,id
अगर कांग्रेस का घोषणा पत्र देखने के बाद कोई कांग्रेस को वोट देने की सोचता तो यकीन मानिये उसके अंदर देशप्रेम मिट… ,,hi
"#Amethi को लेकर जिन्हें किसी तरह की कोई शंका हो तो धैर्य से रहिएगा, अभी और झटके लगेंगे #RahulGandhi  ",,hi
#ChowkidarChorHai Jawab Do : #TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,sw
#ChowkidarChorHai Jawab Do : #TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,sw
 मेरा वोट कांग्रेस को..  #BadlavZarooriHai we want   ग़रीबी पे “वार” हर साल “72” हज़ार....… ,,hi
Is #ChowkidarChorHai ne jamin tau jamin ....aaasmaan mein bhi kachara kar diya....😇😇#PanautiNahiPMChahiye… ,,id
मेरा वोट कांग्रेस को..  #BadlavZarooriHai we want    ग़रीबी पे “वार” हर साल “72” हज़ार....#NYAAYMit… ,,hi
" BJP dava Kar hi nahi saki, kyu ki Bharat mein jitne bhi institution hai vo Congress ke hi jamane mei… ",,id
"BJP dava Kar hi nahi saki, kyu ki Bharat mein jitne bhi institution hai vo Congress ke hi jamane mein establised Hu… ",,et
Bus Ek Hi Mudda hai Inke Paas... HinduMuslim :बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार… ,,hi
#DeshKeLiyeModiHanikarakHai :#TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,sw
Panch saal mein kya mila :#TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,sw
  Panch saal mein kya mila :#TerrorBandHuyaKya #PakistanChupHuyaKya… ,,id
 Panch saal mein kya mila :#TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya… ,,id
Panch saal mein kya mila :#TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,id
Sab Mil Ke Modi Bana rahe hai public ko;#TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya… ,,id
Pakistan...Kabirstan...Deshdrohi...Hindu..Muslim.. pe baat karte ho Jara in per baat Kijiye Sahib #Chowkidar :… ,,id
BJP~बात करेगी #शराब की हम करेगे #सवाल की BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करे… ,,hi
BJP~बात करेगी #शराब की हम करेगे #सवाल की BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करे… ,,hi
 BJP~बात करेगी #शराब की हम करेगे #सवाल की BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी… ,,hi
BJP~बात करेगी #शराब की हम करेगे #सवाल की BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करे… ,,hi
  Mitroo:#AccheDinAayeKya | #TerrorBandHuyaKya | #PakistanChupHuyaKya |… ,,tl
Mitroo:#AccheDinAayeKya | #TerrorBandHuyaKya | #PakistanChupHuyaKya | #ChinaPeKuchHuyaKya | #SwachhBharatHuyaKya… ,,sw
BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करेगे #पाठशाला की BJP~बात करेगी #कब्रिस्तान की… ,,hi
BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करेगे #पाठशाला की BJP~बात करेगी #कब्रिस्तान की… ,,hi
BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करेगे #पाठशाला की BJP~बात करेगी #कब्रिस्तान की… ,,hi
 BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करेगे #पाठशाला की BJP~बात करेगी… ,,hi
BJP~बात करेगी #गाय की हम करेगे #आय की BJP~बात करेगी #गौशाला की हम करेगे #पाठशाला की BJP~बात करेगी #कब्रिस्तान की… ,,hi
"Dhruvikaran se nahi.. kanoon hai desh mein in sab chizo se nibtne ke liye.ka bhala hoga Muddo pe baat karne se, M… ",,so
 Dhruvikaran se nahi.. kanoon hai desh mein in sab chizo se nibtne ke liye.ka bhala hoga Muddo pe ba… ,,so
Mitroo... #ChowkidaroKaScam #TerrorBandHuyaKya #PakistanChupHuyaKya #ChinaPeKuchHuyaKya #SwachhBharatHuyaKya… ,,sw
बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार हटाना था अलोक वर्माको हटाये. RBIईतिहासकार चलाये.… ,,hi
 बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार हटाना था अलोक वर्माको हटाये. RBIईति… ,,hi
बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार हटाना था अलोक वर्माको हटाये. RBIईतिहासकार चलाये.… ,,hi
बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार हटाना था अलोक वर्माको हटाये. RBIईतिहासकार चलाये.… ,,hi
बेरोजगारोंपर राह नही. स्मार्ट सिटी बनाना है भूल गये. भ्रष्टाचार हटाना था अलोक वर्माको हटाये. RBIईतिहासकार चलाये.… ,,hi
